"","Year","rgn_id","rgn_name","GDP","Sector"
"494",2011,8,"Massachusetts-South",26492500,"Living Resources"
"495",2011,7,"Massachusetts-North",1389500,"Minerals"
"496",2011,8,"Massachusetts-South",1389500,"Minerals"
"497",2011,7,"Massachusetts-North",1202000,"Ship & Boat Building"
"498",2011,8,"Massachusetts-South",15799000,"Ship & Boat Building"
"499",2011,7,"Massachusetts-North",2215692500,"Tourism & Recreation"
"500",2011,8,"Massachusetts-South",738072500,"Tourism & Recreation"
"501",2011,7,"Massachusetts-North",334945500,"Transportation"
"502",2011,8,"Massachusetts-South",203648500,"Transportation"
"503",2011,7,"Massachusetts-North",2796158500,"All Ocean Sectors"
"504",2011,8,"Massachusetts-South",992446500,"All Ocean Sectors"
"505",2010,7,"Massachusetts-North",50928000,"Construction"
"506",2010,8,"Massachusetts-South",7195000,"Construction"
"507",2010,7,"Massachusetts-North",213248500,"Living Resources"
"508",2010,8,"Massachusetts-South",410543500,"Living Resources"
"509",2010,7,"Massachusetts-North",10203000,"Minerals"
"510",2010,8,"Massachusetts-South",4088000,"Minerals"
"511",2010,7,"Massachusetts-North",1344000,"Ship & Boat Building"
"512",2010,8,"Massachusetts-South",18135000,"Ship & Boat Building"
"513",2010,7,"Massachusetts-North",1829060500,"Tourism & Recreation"
"514",2010,8,"Massachusetts-South",715639500,"Tourism & Recreation"
"515",2010,7,"Massachusetts-North",170117000,"Transportation"
"516",2010,8,"Massachusetts-South",134959000,"Transportation"
"517",2010,7,"Massachusetts-North",2274899000,"All Ocean Sectors"
"518",2010,8,"Massachusetts-South",1290560000,"All Ocean Sectors"
"519",2009,7,"Massachusetts-North",45791500,"Construction"
"520",2009,8,"Massachusetts-South",9803500,"Construction"
"521",2009,7,"Massachusetts-North",205999000,"Living Resources"
"522",2009,8,"Massachusetts-South",472948000,"Living Resources"
"523",2009,7,"Massachusetts-North",7251000,"Minerals"
"524",2009,8,"Massachusetts-South",NA,"Minerals"
"525",2009,7,"Massachusetts-North",1393500,"Ship & Boat Building"
"526",2009,8,"Massachusetts-South",16547500,"Ship & Boat Building"
"527",2009,7,"Massachusetts-North",1712520000,"Tourism & Recreation"
"528",2009,8,"Massachusetts-South",645818000,"Tourism & Recreation"
"529",2009,7,"Massachusetts-North",155294000,"Transportation"
"530",2009,8,"Massachusetts-South",239522000,"Transportation"
"531",2009,7,"Massachusetts-North",2128251500,"All Ocean Sectors"
"532",2009,8,"Massachusetts-South",1384641500,"All Ocean Sectors"
"533",2008,7,"Massachusetts-North",69160000,"Construction"
"534",2008,8,"Massachusetts-South",12475000,"Construction"
"535",2008,7,"Massachusetts-North",199714000,"Living Resources"
"536",2008,8,"Massachusetts-South",258149000,"Living Resources"
"537",2008,7,"Massachusetts-North",11976500,"Minerals"
"538",2008,8,"Massachusetts-South",4838500,"Minerals"
"539",2008,7,"Massachusetts-North",1884000,"Ship & Boat Building"
"540",2008,8,"Massachusetts-South",1884000,"Ship & Boat Building"
"541",2008,7,"Massachusetts-North",1754438000,"Tourism & Recreation"
"542",2008,8,"Massachusetts-South",649536000,"Tourism & Recreation"
"543",2008,7,"Massachusetts-North",171006000,"Transportation"
"544",2008,8,"Massachusetts-South",271193000,"Transportation"
"545",2008,7,"Massachusetts-North",2208178500,"All Ocean Sectors"
"546",2008,8,"Massachusetts-South",1198075500,"All Ocean Sectors"
"547",2007,7,"Massachusetts-North",76968000,"Construction"
"548",2007,8,"Massachusetts-South",10097000,"Construction"
"549",2007,7,"Massachusetts-North",193534500,"Living Resources"
"550",2007,8,"Massachusetts-South",408074500,"Living Resources"
"551",2007,7,"Massachusetts-North",38627500,"Minerals"
"552",2007,8,"Massachusetts-South",24610500,"Minerals"
"553",2007,7,"Massachusetts-North",2699500,"Ship & Boat Building"
"554",2007,8,"Massachusetts-South",30314500,"Ship & Boat Building"
"555",2007,7,"Massachusetts-North",1713974000,"Tourism & Recreation"
"556",2007,8,"Massachusetts-South",668651000,"Tourism & Recreation"
"557",2007,7,"Massachusetts-North",177574500,"Transportation"
"558",2007,8,"Massachusetts-South",255143500,"Transportation"
"559",2007,7,"Massachusetts-North",2203379000,"All Ocean Sectors"
"560",2007,8,"Massachusetts-South",1396892000,"All Ocean Sectors"
"561",2006,7,"Massachusetts-North",42344000,"Construction"
"562",2006,8,"Massachusetts-South",10329000,"Construction"
"563",2006,7,"Massachusetts-North",191489500,"Living Resources"
"564",2006,8,"Massachusetts-South",317207500,"Living Resources"
"565",2006,7,"Massachusetts-North",1848000,"Minerals"
"566",2006,8,"Massachusetts-South",NA,"Minerals"
"567",2006,7,"Massachusetts-North",2023000,"Ship & Boat Building"
"568",2006,8,"Massachusetts-South",23021000,"Ship & Boat Building"
"569",2006,7,"Massachusetts-North",1694065500,"Tourism & Recreation"
"570",2006,8,"Massachusetts-South",642709500,"Tourism & Recreation"
"571",2006,7,"Massachusetts-North",270788000,"Transportation"
"572",2006,8,"Massachusetts-South",243050000,"Transportation"
"573",2006,7,"Massachusetts-North",2202558000,"All Ocean Sectors"
"574",2006,8,"Massachusetts-South",1236317000,"All Ocean Sectors"
"575",2005,7,"Massachusetts-North",78000500,"Construction"
"576",2005,8,"Massachusetts-South",12072500,"Construction"
"577",2005,7,"Massachusetts-North",165024000,"Living Resources"
"578",2005,8,"Massachusetts-South",332083000,"Living Resources"
"579",2005,7,"Massachusetts-North",13278000,"Minerals"
"580",2005,8,"Massachusetts-South",NA,"Minerals"
"581",2005,7,"Massachusetts-North",NA,"Ship & Boat Building"
"582",2005,8,"Massachusetts-South",20991000,"Ship & Boat Building"
"583",2005,7,"Massachusetts-North",1791766000,"Tourism & Recreation"
"584",2005,8,"Massachusetts-South",672410000,"Tourism & Recreation"
"585",2005,7,"Massachusetts-North",151912500,"Transportation"
"586",2005,8,"Massachusetts-South",114764500,"Transportation"
"587",2005,7,"Massachusetts-North",2199981000,"All Ocean Sectors"
"588",2005,8,"Massachusetts-South",1152320000,"All Ocean Sectors"
